textid	predicted	wordpos
5a75066297ca42001a521ded	['say', 'ten']	[186, 187]
5725bcb6271a42140099d0eb	[]	[]
5725bcb6271a42140099d0ec	['on', 'October', '16', ',']	[9, 10, 11, 12]
5725bcb6271a42140099d0ed	[]	[]
5725bcb6271a42140099d0ee	['appropriate', '$', '2', '.']	[85, 86, 87, 88]
5725bcb6271a42140099d0ef	[]	[]
5a38b29da4b263001a8c18a7	[]	[]
5a38b29da4b263001a8c18a8	[]	[]
5a38b29da4b263001a8c18a9	[]	[]
5a38b29da4b263001a8c18aa	[]	[]
5a38b29da4b263001a8c18ab	[]	[]
5a75082a97ca42001a521df3	[]	[]
5a75082a97ca42001a521df4	['by', '70']	[22, 23]
5a75082a97ca42001a521df5	[]	[]
5a75082a97ca42001a521df6	[]	[]
5a75082a97ca42001a521df7	['on', 'October', '20', ',']	[172, 173, 174, 175]
57261dab38643c19005ad037	['spent', 'over', '100', 'billion']	[57, 58, 59, 60]
57261dab38643c19005ad038	[]	[]
57261dab38643c19005ad039	['the', 'Middle']	[51, 52]
57261dab38643c19005ad03a	[]	[]
57261dab38643c19005ad03b	['as']	[76]
5a38b468a4b263001a8c18b1	[]	[]
5a38b468a4b263001a8c18b2	['the', 'Middle']	[51, 52]
5a38b468a4b263001a8c18b3	[]	[]
5a38b468a4b263001a8c18b4	['as']	[76]
5a38b468a4b263001a8c18b5	[]	[]
57261f9f271a42140099d4a9	['price']	[76]
57261f9f271a42140099d4aa	['the']	[37]
57261f9f271a42140099d4ab	['to']	[22]
57261f9f271a42140099d4ac	['"[\'for', 'Kissinger', '""\'""', 's\']"']	[63, 64, 65, 66]
5a38b5bca4b263001a8c18bb	[]	[]
5a38b5bca4b263001a8c18bc	[]	[]
5a38b5bca4b263001a8c18bd	[]	[]
5a38b5bca4b263001a8c18be	[]	[]
5a38b5bca4b263001a8c18bf	[]	[]
5726241189a1e219009ac2de	['The']	[1]
5726241189a1e219009ac2df	[]	[]
5726241189a1e219009ac2e0	['.', 'Macroeconomic']	[45, 46]
5726241189a1e219009ac2e1	[]	[]
5726241189a1e219009ac2e2	['required', 'five', 'to', 'ten']	[86, 87, 88, 89]
5a38b819a4b263001a8c18c5	[]	[]
5a38b819a4b263001a8c18c6	[]	[]
5a38b819a4b263001a8c18c7	['price']	[33]
5a38b819a4b263001a8c18c8	[]	[]
5a38b819a4b263001a8c18c9	[]	[]
5726487b5951b619008f6edd	['the']	[22]
5726487b5951b619008f6ede	[]	[]
5726487b5951b619008f6edf	[]	[]
5726487b5951b619008f6ee0	[]	[]
5726487b5951b619008f6ee1	[',']	[97]
5a38b9b3a4b263001a8c18cf	[]	[]
5a38b9b3a4b263001a8c18d0	[]	[]
5a38b9b3a4b263001a8c18d1	[]	[]
5a38b9b3a4b263001a8c18d2	[]	[]
5a38b9b3a4b263001a8c18d3	[]	[]
572649d8f1498d1400e8db36	[]	[]
572649d8f1498d1400e8db37	['by', 'coal']	[24, 25]
572649d8f1498d1400e8db38	['of', '1973', '–']	[33, 34, 35]
572649d8f1498d1400e8db39	['The', 'UK', ',']	[63, 64, 65]
572649d8f1498d1400e8db3a	['.']	[81]
5a38baa2a4b263001a8c18d9	['and']	[77]
5a38baa2a4b263001a8c18da	['rationed']	[83]
5a38baa2a4b263001a8c18db	['Netherlands', 'imposed', 'The']	[90, 91, 89]
5a38baa2a4b263001a8c18dc	[]	[]
5a38baa2a4b263001a8c18dd	[]	[]
57264cac708984140094c1b3	['TEXT']	[0]
57264cac708984140094c1b4	['price', 'to', 'encourage']	[39, 40, 41]
57264cac708984140094c1b5	['greater']	[55]
57264cac708984140094c1b7	[]	[]
5a38bbe3a4b263001a8c18e3	['price', 'to', 'encourage']	[39, 40, 41]
5a38bbe3a4b263001a8c18e4	[]	[]
5a38bbe3a4b263001a8c18e5	[]	[]
5a38bbe3a4b263001a8c18e6	[]	[]
5a38bbe3a4b263001a8c18e7	[]	[]
57264d9edd62a815002e80fe	['named', 'William', 'E', '.']	[5, 6, 7, 8]
57264d9edd62a815002e80ff	['In']	[1]
57264d9edd62a815002e8100	['coordinate', 'the', 'response', 'to', 'embargo']	[27, 28, 29, 30, 31]
57264d9edd62a815002e8101	[]	[]
5a38bd58a4b263001a8c18ed	[]	[]
5a38bd58a4b263001a8c18ee	['named', 'William', 'E', '.']	[5, 6, 7, 8]
5a38bd58a4b263001a8c18ef	[]	[]
5a38bd58a4b263001a8c18f0	[]	[]
5a38bd58a4b263001a8c18f1	[]	[]
57264efddd62a815002e8134	['of', '55']	[13, 14]
57264efddd62a815002e8135	['Emergency', 'Highway', 'Energy', 'Conservation']	[27, 28, 29, 30]
57264efddd62a815002e8136	[]	[]
57264efddd62a815002e8137	['On', 'November', '28', ',']	[69, 70, 71, 72]
57264efddd62a815002e8138	['in']	[44]
5a38bf63a4b263001a8c18f7	[]	[]
5a38bf63a4b263001a8c18f8	[]	[]
5a38bf63a4b263001a8c18f9	[]	[]
5a38bf63a4b263001a8c18fa	[]	[]
5a38bf63a4b263001a8c18fb	[]	[]
572650325951b619008f6fa9	[]	[]
572650325951b619008f6faa	[]	[]
572650325951b619008f6fab	[]	[]
5a38c16aa4b263001a8c1901	[]	[]
5a38c16aa4b263001a8c1902	[]	[]
5a38c16aa4b263001a8c1903	[]	[]
5a38c16aa4b263001a8c1904	[]	[]
5a38c16aa4b263001a8c1905	[]	[]
57265200708984140094c237	[]	[]
57265200708984140094c238	[]	[]
57265200708984140094c239	['last']	[211]
57265200708984140094c23a	[]	[]
5a38c34ea4b263001a8c190b	['forcibly', 'Middle', 'Eastern']	[37, 39, 40]
5a38c34ea4b263001a8c190c	[]	[]
5a38c34ea4b263001a8c190d	[]	[]
5a38c34ea4b263001a8c190e	[]	[]
5a38c34ea4b263001a8c190f	[]	[]
57265360dd62a815002e819a	[',']	[9]
57265360dd62a815002e819b	['.', '71']	[19, 20]
57265360dd62a815002e819c	[]	[]
57265360dd62a815002e819d	['On', 'November']	[75, 76]
57265360dd62a815002e819e	['By', 'December']	[119, 120]
5a38c6bca4b263001a8c1915	[]	[]
5a38c6bca4b263001a8c1916	[]	[]
5a38c6bca4b263001a8c1917	[]	[]
5a38c6bca4b263001a8c1918	['On', 'November', '7', ',']	[34, 35, 36, 37]
5a38c6bca4b263001a8c1919	[]	[]
57265526708984140094c2bd	[]	[]
57265526708984140094c2be	['.', 'Saudi', 'and']	[32, 33, 35]
57265526708984140094c2bf	[]	[]
57265526708984140094c2c0	['during', 'January']	[119, 120]
57265526708984140094c2c1	['during', 'November']	[226, 227]
5a38c911a4b263001a8c191f	[]	[]
5a38c911a4b263001a8c1920	[]	[]
5a38c911a4b263001a8c1921	[]	[]
5a38c911a4b263001a8c1922	[]	[]
5a38c911a4b263001a8c1923	[]	[]
5726581fdd62a815002e823a	[]	[]
5726581fdd62a815002e823b	[]	[]
5726581fdd62a815002e823c	[]	[]
5726581fdd62a815002e823d	[]	[]
5a38cd93a4b263001a8c1929	[]	[]
5a38cd93a4b263001a8c192a	[]	[]
5a38cd93a4b263001a8c192b	[]	[]
5a38cd93a4b263001a8c192c	[]	[]
5a38cd93a4b263001a8c192d	[]	[]
572659535951b619008f703f	['the', '1973', 'oil']	[83, 84, 85]
572659535951b619008f7040	['the', 'Toyota', 'Corona', 'Mark']	[29, 30, 31, 32]
572659535951b619008f7041	[]	[]
572659535951b619008f7042	[]	[]
5a38ceaaa4b263001a8c1933	[]	[]
5a38ceaaa4b263001a8c1934	[]	[]
5a38ceaaa4b263001a8c1935	[]	[]
5a38ceaaa4b263001a8c1936	[]	[]
5a38ceaaa4b263001a8c1937	[]	[]
57265a58dd62a815002e8270	['the', 'Toyota', 'Hilux']	[8, 9, 10]
57265a58dd62a815002e8271	['the', 'Dodge']	[42, 43]
57265a58dd62a815002e8272	['with']	[63]
57265a58dd62a815002e8273	[]	[]
5a38d2f9a4b263001a8c193d	[]	[]
5a38d2f9a4b263001a8c193e	[]	[]
5a38d2f9a4b263001a8c193f	['with', 'Ford', ',', 'Chrysler', 'and']	[63, 64, 65, 66, 67]
5a38d2f9a4b263001a8c1940	[]	[]
5a38d2f9a4b263001a8c1941	[]	[]
57265bdfdd62a815002e829e	['for', 'domestic']	[24, 25]
57265bdfdd62a815002e829f	['least']	[54]
57265bdfdd62a815002e82a0	['By']	[62]
57265bdfdd62a815002e82a1	[]	[]
57265bdfdd62a815002e82a2	[]	[]
5a38d4b9a4b263001a8c1947	[]	[]
5a38d4b9a4b263001a8c1948	[]	[]
5a38d4b9a4b263001a8c1949	[]	[]
5a38d4b9a4b263001a8c194a	[]	[]
5a38d4b9a4b263001a8c194b	[]	[]
57265ceddd62a815002e82b8	[]	[]
57265ceddd62a815002e82b9	[]	[]
57265ceddd62a815002e82ba	['1974', 'Mustang']	[25, 26]
5a38d6e6a4b263001a8c1951	[]	[]
5a38d6e6a4b263001a8c1952	[]	[]
5a38d6e6a4b263001a8c1953	[]	[]
5a38d6e6a4b263001a8c1954	[]	[]
5a38d6e6a4b263001a8c1955	['Dodge', 'Diplomat', '/', 'Plymouth', 'Gran', 'Fury', 'and', 'Chrysler', 'New', 'Yorker', 'Fifth', 'Avenue', 'the', 'M', '-', 'body']	[117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 113, 114, 115, 116]
57265e11708984140094c3bb	['in']	[9]
57265e11708984140094c3bc	[]	[]
57265e11708984140094c3bd	[]	[]
57265e11708984140094c3be	['$']	[71]
5a38d93da4b263001a8c195b	['in']	[9]
5a38d93da4b263001a8c195c	[]	[]
5a38d93da4b263001a8c195d	[]	[]
5a38d93da4b263001a8c195e	[]	[]
5a38d93da4b263001a8c195f	[]	[]
5725b7f389a1e219009abd5d	['a', 'body', 'of', 'treaties', 'and']	[5, 6, 7, 8, 9]
5725b7f389a1e219009abd5e	['the', 'Treaties', 'establishing', 'European']	[58, 59, 60, 61]
5725b7f389a1e219009abd5f	[]	[]
5725b7f389a1e219009abd60	['the', 'European', 'Parliament', 'and', 'Council']	[88, 89, 90, 91, 92]
5725c28a271a42140099d14d	['is', 'a', 'body', 'of', 'treaties', 'and']	[4, 5, 6, 7, 8, 9]
5725c28a271a42140099d14e	['have', 'or']	[19, 22]
5725c28a271a42140099d14f	['law', ',', 'secondary', 'and', 'supplementary']	[43, 44, 45, 46, 47]
5725c28a271a42140099d150	[]	[]
57268b43dd62a815002e88f0	[',', 'secondary', 'law', 'and', 'supplementary']	[44, 45, 46, 47, 48]
57268b43dd62a815002e88f1	['the', 'Treaties', 'establishing', 'European']	[58, 59, 60, 61]
57268b43dd62a815002e88f2	['the', 'European', 'Parliament', 'and', 'Council']	[88, 89, 90, 91, 92]
57268b43dd62a815002e88f3	['The']	[34]
5ad108f9645df0001a2d0a74	[]	[]
5ad108f9645df0001a2d0a75	['of', 'treaties', 'and']	[7, 8, 9]
5ad108f9645df0001a2d0a76	[]	[]
5ad108f9645df0001a2d0a77	[]	[]
5ad108f9645df0001a2d0a78	['the', 'European', 'Parliament']	[88, 89, 90]
5725bbec271a42140099d0d1	['the', 'of', 'member', 'states', 'and', 'Court', 'Justice']	[7, 9, 10, 11, 12, 13, 14]
5725bbec271a42140099d0d2	[]	[]
5725bbec271a42140099d0d4	[]	[]
5725bbec271a42140099d0d5	[]	[]
5725c3a9ec44d21400f3d503	['of', 'member', 'states', 'and']	[9, 10, 11, 12]
5725c3a9ec44d21400f3d504	[]	[]
5725c3a9ec44d21400f3d505	[]	[]
5725c3a9ec44d21400f3d506	[]	[]
57268bf9dd62a815002e890a	['and', 'the', 'Court', 'of', 'Justice', 'European']	[12, 13, 14, 15, 16, 17]
57268bf9dd62a815002e890b	['and', 'of', 'member', 'states']	[12, 9, 10, 11]
57268bf9dd62a815002e890c	[]	[]
57268bf9dd62a815002e890d	['case', 'law', 'by', 'the', 'Court', 'of', 'Justice', ',', 'international', 'and', 'general', 'principles', 'European']	[111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123]
5ad10e0f645df0001a2d0b72	['and']	[12]
5ad10e0f645df0001a2d0b73	[]	[]
5ad10e0f645df0001a2d0b74	[]	[]
5ad10e0f645df0001a2d0b75	[]	[]
5ad10e0f645df0001a2d0b76	[]	[]
5725c743ec44d21400f3d549	['the', 'Treaty', 'on', 'European', 'Union', '(', 'TEU', 'and']	[36, 37, 38, 39, 40, 41, 42, 44]
5725c743ec44d21400f3d54a	['The', 'European']	[104, 105]
5725c743ec44d21400f3d54b	[]	[]
5725c743ec44d21400f3d54c	['Court', 'of']	[214, 215]
5725c743ec44d21400f3d54d	[]	[]
5ad10ece645df0001a2d0b98	['European']	[3]
5ad10ece645df0001a2d0b99	[]	[]
5ad10ece645df0001a2d0b9a	[]	[]
5ad10ece645df0001a2d0b9b	[]	[]
5ad10ece645df0001a2d0b9c	[]	[]
5725ca4389a1e219009abeb5	['certain', 'the', 'Faroe']	[171, 176, 177]
5725ca4389a1e219009abeb8	[]	[]
57268d2ddd62a815002e894e	[]	[]
57268d2ddd62a815002e8950	[]	[]
57268d2ddd62a815002e8951	['The', 'Court', 'of']	[279, 280, 281]
5ad10f94645df0001a2d0bc4	[]	[]
5ad10f94645df0001a2d0bc5	[]	[]
5ad10f94645df0001a2d0bc6	[]	[]
5ad10f94645df0001a2d0bc7	[]	[]
5ad10f94645df0001a2d0bc8	[]	[]
5725cc38ec44d21400f3d5bb	[]	[]
5725cc38ec44d21400f3d5bc	['the', 'Treaty', 'of', 'Rome', '1957', 'and', 'Maastricht']	[32, 33, 34, 35, 36, 37, 38]
5725cc38ec44d21400f3d5bd	[]	[]
5725cc38ec44d21400f3d5be	[]	[]
5725cc38ec44d21400f3d5bf	[]	[]
57268e2bf1498d1400e8e3b0	[]	[]
57268e2bf1498d1400e8e3b1	[]	[]
57268e2bf1498d1400e8e3b2	[]	[]
57268e2bf1498d1400e8e3b3	[]	[]
57268e2bf1498d1400e8e3b4	['in']	[236]
5ad11097645df0001a2d0be0	[]	[]
5ad11097645df0001a2d0be1	[]	[]
5ad11097645df0001a2d0be2	[]	[]
5ad11097645df0001a2d0be3	[]	[]
5ad11097645df0001a2d0be4	[]	[]
57264865dd62a815002e8062	[]	[]
57264865dd62a815002e8063	[]	[]
57264865dd62a815002e8064	[]	[]
57264865dd62a815002e8065	[]	[]
57264865dd62a815002e8066	['–']	[101]
57268f2bf1498d1400e8e3c4	['reform', 'the', 'constitutional', 'law', 'of', 'European']	[11, 12, 13, 14, 15, 16]
57268f2bf1498d1400e8e3c5	[]	[]
57268f2bf1498d1400e8e3c6	[]	[]
57268f2bf1498d1400e8e3c7	[]	[]
5ad11186645df0001a2d0bfe	[]	[]
5ad11186645df0001a2d0bff	[]	[]
5ad11186645df0001a2d0c00	[]	[]
5ad11186645df0001a2d0c01	[]	[]
5ad11186645df0001a2d0c02	[]	[]
57264a8cdd62a815002e808c	[]	[]
572691545951b619008f76e5	[]	[]
5ad11288645df0001a2d0c32	[]	[]
57264e455951b619008f6f65	['the', 'Santer']	[44, 45]
57264e455951b619008f6f66	[]	[]
57264e455951b619008f6f67	['a', 'Committee', 'of', 'Independent']	[115, 116, 117, 118]
57264e455951b619008f6f68	['the', 'European']	[220, 221]
57264e455951b619008f6f69	['on']	[242]
5726926a5951b619008f7709	['in']	[51]
5726926a5951b619008f770a	['Commission', 'v', 'Edith']	[70, 71, 72]
5726926a5951b619008f770b	[',', 'a', 'Committee', 'of', 'Independent']	[114, 115, 116, 117, 118]
5726926a5951b619008f770c	['the', 'European', 'Anti', '-', 'fraud']	[145, 146, 147, 148, 149]
5726926a5951b619008f770d	[]	[]
5ad11374645df0001a2d0c6c	[]	[]
5ad11374645df0001a2d0c6d	[]	[]
5ad11374645df0001a2d0c6e	[]	[]
5ad11374645df0001a2d0c6f	[]	[]
5ad11374645df0001a2d0c70	[]	[]
5726545f708984140094c2a5	['of', 'different', 'ministers']	[13, 14, 15]
5726545f708984140094c2a6	['Minister', 'Donald', 'Prime']	[79, 80, 78]
5726545f708984140094c2a7	[]	[]
5726545f708984140094c2a8	['are', '352']	[210, 211]
5726545f708984140094c2a9	[]	[]
57269424dd62a815002e8a1e	[]	[]
57269424dd62a815002e8a1f	[]	[]
57269424dd62a815002e8a20	['are']	[210]
57269424dd62a815002e8a21	[]	[]
5ad1373b645df0001a2d11cc	[]	[]
5ad1373b645df0001a2d11cd	[]	[]
5ad1373b645df0001a2d11ce	[]	[]
5ad1373b645df0001a2d11cf	[]	[]
5ad1373b645df0001a2d11d0	[]	[]
572656e4dd62a815002e81fa	[]	[]
572656e4dd62a815002e81fb	[]	[]
572656e4dd62a815002e81fc	[]	[]
572656e4dd62a815002e81fd	['articles', '4', 'and']	[244, 245, 246]
572656e4dd62a815002e81fe	['of']	[314]
572695285951b619008f774b	[]	[]
572695285951b619008f774c	[]	[]
572695285951b619008f774d	['articles', '4', 'and']	[244, 245, 246]
572695285951b619008f774e	['Conciliation\']"']	[92]
5ad138f4645df0001a2d1258	[]	[]
5ad138f4645df0001a2d1259	[]	[]
5ad138f4645df0001a2d125a	[]	[]
5ad138f4645df0001a2d125b	[]	[]
5ad138f4645df0001a2d125c	[]	[]
572658435951b619008f7025	['The']	[1]
572658435951b619008f7026	['the', 'Court', 'of', 'Justice', 'European', 'Union', '(', 'CJEU']	[36, 37, 38, 39, 40, 41, 42, 43]
572658435951b619008f7027	[]	[]
572658435951b619008f7028	[]	[]
572658435951b619008f7029	['"[\'to', '""', 'ensure', 'that', 'in', 'the', 'interpretation', 'and', 'application']	[260, 261, 262, 263, 264, 265, 266, 267, 268]
5726965ef1498d1400e8e484	['by', 'assuming', 'the', 'task', 'of', 'interpreting']	[19, 20, 21, 22, 23, 24]
5726965ef1498d1400e8e485	['the', 'Court', 'of', 'Justice', 'European', 'Union', '(', 'CJEU']	[36, 37, 38, 39, 40, 41, 42, 43]
5726965ef1498d1400e8e486	[]	[]
5726965ef1498d1400e8e487	['for', 'three']	[184, 185]
5726965ef1498d1400e8e488	['"[\'to', '""', 'ensure', 'that', 'in', 'the', 'interpretation', 'and', 'application']	[260, 261, 262, 263, 264, 265, 266, 267, 268]
5ad139b2645df0001a2d1292	[]	[]
5ad139b2645df0001a2d1293	[]	[]
5ad139b2645df0001a2d1294	[]	[]
5ad139b2645df0001a2d1295	[]	[]
5ad139b2645df0001a2d1296	[]	[]
57269aa65951b619008f77ab	[]	[]
57269aa65951b619008f77ac	['in']	[119]
57269aa65951b619008f77ad	[]	[]
57269aa65951b619008f77ae	[]	[]
5ad13ef3645df0001a2d138c	[]	[]
5ad13ef3645df0001a2d138d	[]	[]
5ad13ef3645df0001a2d138e	[]	[]
5ad13ef3645df0001a2d138f	[]	[]
5ad13ef3645df0001a2d1390	[]	[]
57269cc3dd62a815002e8b12	[]	[]
57269cc3dd62a815002e8b13	['least']	[106]
57269cc3dd62a815002e8b14	['than']	[120]
57269cc3dd62a815002e8b15	['the', 'early']	[191, 192]
5ad140ab645df0001a2d13ca	[]	[]
5ad140ab645df0001a2d13cb	[]	[]
5ad140ab645df0001a2d13cc	['least', '4']	[106, 107]
5ad140ab645df0001a2d13cd	[]	[]
57269f3ef1498d1400e8e534	[',']	[2]
57269f3ef1498d1400e8e535	['incorporations', 'would', 'only', 'be', 'nullified', 'for', 'a', 'fixed', 'list', 'of']	[92, 93, 94, 95, 96, 97, 98, 99, 100, 101]
57269f3ef1498d1400e8e536	[]	[]
57269f3ef1498d1400e8e537	['claim', '6', 'million']	[222, 223, 224]
5ad14337645df0001a2d145a	[]	[]
5ad14337645df0001a2d145b	[]	[]
5ad14337645df0001a2d145c	[]	[]
5ad14337645df0001a2d145d	[]	[]
5ad14337645df0001a2d145e	['claim', '6']	[222, 223]
5726a00cf1498d1400e8e550	['the', 'European', 'Court', 'of']	[16, 17, 18, 19]
5726a00cf1498d1400e8e551	[]	[]
5ad14468645df0001a2d148a	[]	[]
5ad14468645df0001a2d148b	[]	[]
5ad14468645df0001a2d148c	[]	[]
5ad14468645df0001a2d148d	[]	[]
5726a09f708984140094cc39	[]	[]
5726a09f708984140094cc3a	[]	[]
5726a09f708984140094cc3b	['the', 'least']	[59, 60]
5ad14573645df0001a2d14b0	[]	[]
5ad14573645df0001a2d14b1	[]	[]
5ad14573645df0001a2d14b2	[]	[]
5ad14573645df0001a2d14b3	[]	[]
5ad14573645df0001a2d14b4	[]	[]
5726a14c708984140094cc51	['the']	[24]
5726a14c708984140094cc52	[]	[]
5726a14c708984140094cc53	[]	[]
5726a14c708984140094cc54	[]	[]
5ad146c0645df0001a2d1504	[]	[]
5ad146c0645df0001a2d1505	[]	[]
5ad146c0645df0001a2d1506	[]	[]
5ad146c0645df0001a2d1507	[]	[]
5ad146c0645df0001a2d1508	[]	[]
5726a1e5dd62a815002e8b86	['the', 'constitutional']	[53, 54]
5726a1e5dd62a815002e8b87	['with']	[75]
5ad14816645df0001a2d1540	[]	[]
5ad14816645df0001a2d1541	[]	[]
5ad14816645df0001a2d1542	[]	[]
5ad14816645df0001a2d1543	[]	[]
5726a299dd62a815002e8b9e	['TEXT']	[0]
5726a299dd62a815002e8b9f	[]	[]
5726a299dd62a815002e8ba0	['in']	[71]
5726a299dd62a815002e8ba1	[]	[]
5726a299dd62a815002e8ba2	['In']	[125]
5ad14966645df0001a2d1580	[]	[]
5ad14966645df0001a2d1581	[]	[]
5ad14966645df0001a2d1582	['in']	[71]
5ad14966645df0001a2d1583	[]	[]
5ad14966645df0001a2d1584	[]	[]
5726a34bf1498d1400e8e59e	[]	[]
5726a34bf1498d1400e8e59f	[]	[]
5726a34bf1498d1400e8e5a0	['under', 'European', 'Union']	[119, 120, 121]
5726a34bf1498d1400e8e5a1	[]	[]
5ad14a28645df0001a2d159e	[]	[]
5ad14a28645df0001a2d159f	[]	[]
5ad14a28645df0001a2d15a0	[]	[]
5ad14a28645df0001a2d15a1	[]	[]
5ad14a28645df0001a2d15a2	[]	[]
5726a3c6f1498d1400e8e5ae	['the', '1997', 'Treaty', 'of']	[8, 9, 10, 11]
5726a3c6f1498d1400e8e5af	[]	[]
5726a3c6f1498d1400e8e5b0	['in']	[30]
5726a3c6f1498d1400e8e5b1	['declares']	[86]
5726a3c6f1498d1400e8e5b2	['in']	[137]
5ad14b2e645df0001a2d15ea	[]	[]
5ad14b2e645df0001a2d15eb	[]	[]
5ad14b2e645df0001a2d15ec	[]	[]
5ad14b2e645df0001a2d15ed	[]	[]
5ad14b2e645df0001a2d15ee	[]	[]
5726a46cdd62a815002e8bd0	['then']	[13]
5726a46cdd62a815002e8bd1	['The']	[18]
5726a46cdd62a815002e8bd2	[]	[]
5726a46cdd62a815002e8bd3	[]	[]
5ad14d8e645df0001a2d16b6	[]	[]
5ad14d8e645df0001a2d16b7	[]	[]
5ad14d8e645df0001a2d16b8	['.', 'The']	[17, 18]
5ad14d8e645df0001a2d16b9	[]	[]
5ad14d8e645df0001a2d16ba	[]	[]
5726a5525951b619008f78dd	[]	[]
5726a5525951b619008f78de	['in']	[11]
5726a5525951b619008f78df	[]	[]
5726a5525951b619008f78e0	['the']	[75]
5726a5525951b619008f78e1	['required', 'workforce', 'consultation']	[68, 69, 70]
5ad14e86645df0001a2d16de	[]	[]
5ad14e86645df0001a2d16df	[]	[]
5ad14e86645df0001a2d16e0	[]	[]
5ad14e86645df0001a2d16e1	[]	[]
5ad14e86645df0001a2d16e2	[]	[]
5726a638dd62a815002e8bf6	['between', 'France', ',', 'Italy', 'Belgium', 'the', 'Netherlands', 'Luxembourg', 'and']	[18, 19, 20, 21, 22, 23, 24, 25, 26]
5726a638dd62a815002e8bf7	[]	[]
5726a638dd62a815002e8bf8	[]	[]
5726a638dd62a815002e8bf9	['.', 'Article', 'and', 'article', 'banned']	[71, 72, 79, 80, 77]
5726a638dd62a815002e8bfa	['In']	[127]
5ad14f5a645df0001a2d1710	[]	[]
5ad14f5a645df0001a2d1711	[]	[]
5ad14f5a645df0001a2d1712	[]	[]
5ad14f5a645df0001a2d1713	[]	[]
5ad14f5a645df0001a2d1714	[]	[]
5726a7ecf1498d1400e8e654	['in', 'Article']	[12, 13]
5726a7ecf1498d1400e8e655	[]	[]
5726a7ecf1498d1400e8e656	['.', 'Articles', '106', 'and']	[173, 174, 175, 176]
5726a7ecf1498d1400e8e657	['.', 'Article']	[107, 108]
5ad15059645df0001a2d1722	[]	[]
5ad15059645df0001a2d1723	[]	[]
5ad15059645df0001a2d1724	[]	[]
5ad15059645df0001a2d1725	['Articles', '106', 'and']	[174, 175, 176]
5ad15059645df0001a2d1726	[]	[]
5726bcde708984140094cfbf	['TEXT', 'Citizenship', 'of', 'the']	[0, 1, 2, 3]
5726bcde708984140094cfc0	['increased', 'the', 'number', 'of', 'social', 'services', 'that', 'people', 'can', 'access', 'wherever', 'they']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]
5726bcde708984140094cfc1	['In', 'Commission']	[68, 69]
5726bcde708984140094cfc2	['that', 'higher']	[46, 47]
5ad158c0645df0001a2d1828	['TEXT', 'of', 'the']	[0, 2, 3]
5ad158c0645df0001a2d1829	[]	[]
5ad158c0645df0001a2d182a	[]	[]
5ad158c0645df0001a2d182b	[]	[]
5726c19add62a815002e8f8a	['In']	[1]
5726c19add62a815002e8f8b	[]	[]
5726c19add62a815002e8f8c	['in', 'October']	[189, 190]
5726c19add62a815002e8f8d	['in']	[102]
5ad15d77645df0001a2d18c0	['In']	[1]
5ad15d77645df0001a2d18c1	['against', 'shipping', 'toxic']	[63, 64, 65]
5ad15d77645df0001a2d18c2	[]	[]
5ad15d77645df0001a2d18c3	['in', 'October']	[189, 190]
5725b81b271a42140099d097	[]	[]
5725b81b271a42140099d098	[]	[]
5725b81b271a42140099d099	['to']	[108]
5725b81b271a42140099d09a	['in']	[162]
5725b81b271a42140099d09b	[]	[]
5728349dff5b5019007d9efe	[':']	[28]
5728349dff5b5019007d9eff	[]	[]
5728349dff5b5019007d9f00	[]	[]
5728349dff5b5019007d9f01	[]	[]
5728349dff5b5019007d9f02	['into', '16', ',']	[209, 210, 211]
5729e2316aef0514001550c4	['a', 'broadleaf']	[44, 46]
5729e2316aef0514001550c5	[]	[]
5729e2316aef0514001550c6	['to']	[108]
5729e2316aef0514001550c7	['within']	[119]
5729e2316aef0514001550c8	[]	[]
5a0c6698f5590b0018dab3e4	[]	[]
5a0c6698f5590b0018dab3e5	[]	[]
5a0c6698f5590b0018dab3e6	[]	[]
5a0c6698f5590b0018dab3e7	[]	[]
5a0c6698f5590b0018dab3e8	[]	[]
5725be0f271a42140099d117	[]	[]
5725be0f271a42140099d118	[]	[]
5725be0f271a42140099d119	['the', 'Oligocene']	[66, 67]
5725be0f271a42140099d11a	[]	[]
5725be0f271a42140099d11b	[]	[]
57283adcff5b5019007d9f94	[]	[]
57283adcff5b5019007d9f95	[]	[]
57283adcff5b5019007d9f96	['.', 'Climate']	[46, 47]
57283adcff5b5019007d9f97	[]	[]
57283adcff5b5019007d9f98	[]	[]
5729e500af94a219006aa6b5	[]	[]
5729e500af94a219006aa6b6	[]	[]
5729e500af94a219006aa6b7	[]	[]
5729e500af94a219006aa6b8	[]	[]
5729e500af94a219006aa6b9	[]	[]
5a0c677bf5590b0018dab3ee	[]	[]
5a0c677bf5590b0018dab3ef	[]	[]
5a0c677bf5590b0018dab3f0	[]	[]
5a0c677bf5590b0018dab3f1	[]	[]
5a0c677bf5590b0018dab3f2	[]	[]
5725c071271a42140099d127	[]	[]
5725c071271a42140099d128	[]	[]
5725c071271a42140099d129	[]	[]
5725c071271a42140099d12a	['last', '5', '–', '10', 'million']	[81, 82, 83, 84, 85]
5725c071271a42140099d12b	[]	[]
57283d173acd2414000df78f	['the', '-']	[2, 4]
57283d173acd2414000df790	[]	[]
